Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2023-08-20,NYY,Home,BOS,L,5.0,6.0,9.0,60-64,5.0,17.0,Martin,Holmes,Jansen,3:08,D,43946.0,.09,-8,
2023-08-22,NYY,Home,WSN,L,1.0,2.0,9.0,60-65,5.0,17.0,Thompson,Kahnle,Finnegan,2:30,N,38105.0,.04,-9,
2023-08-23,NYY,Home,WSN,W,9.0,1.0,9.0,61-65,5.0,17.0,Severino,Gore,None,2:42,N,37266.0,.02,1,
2023-08-24,NYY,Home,WSN,L,5.0,6.0,9.0,61-66,5.0,18.0,Corbin,Kahnle,Finnegan,2:54,D,39681.0,.03,-1,
2023-08-25,NYY,@,TBR,W,6.0,2.0,9.0,62-66,5.0,18.0,Cole,Eflin,None,2:27,N,22679.0,.04,1,
2023-08-26,NYY,@,TBR,L,0.0,3.0,9.0,62-67,5.0,19.0,Glasnow,Schmidt,Fairbanks,2:17,D,22943.0,.05,-1,
2023-08-27,NYY,@,TBR,L,4.0,7.0,9.0,62-68,5.0,19.0,Littell,Hamilton,Adam,2:45,D,22624.0,.02,-2,
2023-08-28,NYY,@,DET,W,4.0,1.0,9.0,63-68,5.0,19.0,Severino,Olson,None,2:35,N,16772.0,.01,1,
2023-08-29,NYY,@,DET,W,4.0,2.0,9.0,64-68,5.0,19.0,Brito,Skubal,None,2:21,N,17236.0,.01,2,
2023-08-30,NYY,@,DET,W,6.0,2.0,9.0,65-68,5.0,18.0,Cole,White,Hamilton,2:37,N,15731.0,.02,3,
2023-08-31,NYY,@,DET,L-wo,3.0,4.0,10.0,65-69,5.0,18.5,Brieske,Loáisiga,None,2:48,D,19630.0,.03,-1,
2023-09-01,NYY,@,HOU,W,6.0,2.0,9.0,66-69,5.0,17.5,Rodón,Verlander,None,2:31,N,41066.0,.02,1,
2023-09-02,NYY,@,HOU,W,5.0,4.0,9.0,67-69,5.0,17.5,Brito,Brown,Holmes,3:02,N,41427.0,.04,2,
2023-09-03,NYY,@,HOU,W,6.0,1.0,9.0,68-69,5.0,17.5,King,Javier,None,2:44,N,41514.0,.05,3,
2023-09-05,NYY,Home,DET,W,5.0,1.0,9.0,69-69,5.0,18.0,Cole,Wentz,None,2:32,N,31553.0,.05,4,
2023-09-06,NYY,Home,DET,W,4.0,3.0,9.0,70-69,5.0,18.0,Schmidt,Brieske,Holmes,2:52,N,30673.0,.06,5,
2023-09-07,NYY,Home,DET,L,3.0,10.0,9.0,70-70,5.0,18.5,Rodríguez,Rodón,None,2:43,N,32722.0,.09,-1,
2023-09-08,NYY,Home,MIL,L,2.0,8.0,9.0,70-71,5.0,19.5,Uribe,Brito,None,3:02,N,37115.0,.04,-2,
2023-09-09,NYY,Home,MIL,L,2.0,9.0,9.0,70-72,5.0,20.5,Payamps,Loáisiga,None,2:48,D,44068.0,.03,-3,
2023-09-10,NYY,Home,MIL,W-wo,4.0,3.0,13.0,71-72,5.0,19.5,Misiewicz,Milner,None,3:33,D,41702.0,.01,1,
2023-09-12,NYY,@,BOS,W,3.0,2.0,9.0,72-72,4.0,18.5,Brito,Pivetta,Holmes,2:45,D,30029.0,.01,2,
2023-09-12,NYY,@,BOS,W,4.0,1.0,9.0,73-72,4.0,18.5,Rodón,Winckowski,Ramirez,3:39,N,30392.0,.03,3,
2023-09-14,NYY,@,BOS,L,0.0,5.0,9.0,73-73,4.0,17.5,Houck,King,None,2:48,D,30228.0,.04,-1,
2023-09-14,NYY,@,BOS,W,8.0,5.0,9.0,74-73,4.0,17.5,Peralta,Llovera,Kahnle,3:12,N,35507.0,.02,1,
2023-09-15,NYY,@,PIT,W,7.0,5.0,9.0,75-73,4.0,16.5,Ramirez,Holderman,Holmes,3:15,N,31534.0,.03,2,
2023-09-16,NYY,@,PIT,W,6.0,3.0,9.0,76-73,4.0,16.5,Brito,Ortiz,Holmes,2:37,N,31922.0,.06,3,
2023-09-17,NYY,@,PIT,L,2.0,3.0,9.0,76-74,4.0,17.5,Borucki,Rodón,Bednar,2:22,D,29565.0,.10,-1,
2023-09-19,NYY,Home,TOR,L,1.0,7.0,9.0,76-75,4.0,19.0,Kikuchi,Schmidt,None,2:43,N,38525.0,.05,-2,
2023-09-20,NYY,Home,TOR,L,1.0,6.0,9.0,76-76,4.0,19.0,Gausman,King,None,2:51,N,35587.0,.01,-3,
2023-09-21,NYY,Home,TOR,W,5.0,3.0,9.0,77-76,4.0,18.0,Cole,Berríos,None,2:32,N,37646.0,.00,1,
2023-09-22,NYY,Home,ARI,W,7.0,1.0,9.0,78-76,4.0,17.0,Weaver,Pfaadt,Brito,2:21,N,39143.0,.00,2,
2023-09-24,NYY,Home,ARI,L,1.0,7.0,9.0,78-77,4.0,18.5,Gallen,Rodón,None,3:02,D,39018.0,.00,-1,
2023-09-25,NYY,Home,ARI,W,6.0,4.0,9.0,79-77,4.0,18.0,Hamilton,Ginkel,Holmes,3:01,D,41096.0,.00,1,
2023-09-26,NYY,@,TOR,W,2.0,0.0,9.0,80-77,4.0,18.0,Brito,Romano,Holmes,2:27,N,40454.0,.00,2,
2023-09-27,NYY,@,TOR,W,6.0,0.0,9.0,81-77,4.0,18.0,Cole,Berríos,None,2:13,N,31923.0,.00,3,
2023-09-28,NYY,@,TOR,L,0.0,6.0,9.0,81-78,4.0,19.0,Bassitt,Weaver,None,2:37,N,36657.0,.00,-1,
2023-09-29,NYY,@,KCR,L,5.0,12.0,9.0,81-79,4.0,19.0,Lyles,Rodón,None,2:46,N,18374.0,.00,-2,
2023-09-30,NYY,@,KCR,W,5.0,2.0,9.0,82-79,4.0,19.0,Montas,Marsh,Holmes,3:01,N,22665.0,.00,1,
2023-10-01,NYY,@,KCR,L,2.0,5.0,9.0,82-80,4.0,19.0,Greinke,King,McArthur,2:24,D,20662.0,.00,-1,
2023-03-30,NYM,@,MIA,W,5.0,3.0,9.0,1-0,1.0,Tied,Scherzer,Scott,Robertson,2:42,D,31397.0,.97,1,
2023-03-31,NYM,@,MIA,L,1.0,2.0,9.0,1-1,2.0,0.5,Luzardo,Peterson,Puk,2:09,N,14797.0,1.07,-1,
2023-04-01,NYM,@,MIA,W,6.0,2.0,9.0,2-1,2.0,0.5,Megill,Nardi,None,2:54,D,14695.0,1.01,1,
2023-04-02,NYM,@,MIA,W,5.0,1.0,9.0,3-1,1.0,up 0.5,Senga,Rogers,None,2:40,D,18322.0,1.08,2,
2023-04-03,NYM,@,MIL,L,0.0,10.0,9.0,3-2,2.0,0.5,Peralta,Carrasco,Wilson,2:37,D,42017.0,1.09,-1,
2023-04-04,NYM,@,MIL,L,0.0,9.0,9.0,3-3,2.0,1.5,Miley,Scherzer,None,2:17,N,19412.0,1.00,-2,
2023-04-05,NYM,@,MIL,L-wo,6.0,7.0,9.0,3-4,2.0,2.5,Williams,Ottavino,None,2:45,D,18387.0,.97,-3,
2023-04-07,NYM,Home,MIA,W,9.0,3.0,9.0,4-4,2.0,2.0,Megill,Cabrera,None,3:01,D,43590.0,1.01,1,
2023-04-08,NYM,Home,MIA,W,5.0,2.0,9.0,5-4,2.0,1.0,Senga,Rogers,Robertson,2:39,D,42306.0,1.02,2,
2023-04-09,NYM,Home,MIA,L,2.0,7.0,9.0,5-5,2.0,1.0,Scott,Carrasco,None,2:52,D,33697.0,1.07,-1,
2023-04-10,NYM,Home,SDP,W,5.0,0.0,9.0,6-5,2.0,1.0,Scherzer,Darvish,None,2:38,N,30244.0,1.02,1,
2023-04-11,NYM,Home,SDP,L,2.0,4.0,9.0,6-6,2.0,2.0,Weathers,Peterson,Hader,2:51,N,30769.0,1.04,-1,
2023-04-12,NYM,Home,SDP,W,5.0,2.0,9.0,7-6,2.0,2.0,Megill,Snell,Ottavino,2:51,D,34876.0,.97,1,
2023-04-14,NYM,@,OAK,W,17.0,6.0,9.0,8-6,2.0,2.0,Santana,Kaprielian,None,3:29,N,11102.0,1.01,2,
2023-04-15,NYM,@,OAK,W,3.0,2.0,9.0,9-6,2.0,2.0,Smith,Fujinami,Robertson,2:46,D,12967.0,1.04,3,
2023-04-16,NYM,@,OAK,W,4.0,3.0,10.0,10-6,2.0,2.0,Yacabonis,Moll,Robertson,3:03,D,17645.0,1.06,4,
2023-04-17,NYM,@,LAD,W,8.0,6.0,9.0,11-6,2.0,2.0,Peterson,Vesia,Ottavino,2:50,N,50313.0,1.17,5,
2023-04-18,NYM,@,LAD,L,0.0,5.0,9.0,11-7,2.0,3.0,Kershaw,Megill,None,2:33,N,46884.0,1.18,-1,
2023-04-19,NYM,@,LAD,W,5.0,3.0,9.0,12-7,2.0,2.0,Yacabonis,Syndergaard,Ottavino,2:51,D,43990.0,1.10,1,
2023-04-20,NYM,@,SFG,W,9.0,4.0,9.0,13-7,2.0,1.5,Senga,Manaea,None,2:34,N,24452.0,1.16,2,
2023-04-21,NYM,@,SFG,W,7.0,0.0,9.0,14-7,2.0,0.5,Lucchesi,DeSclafani,None,2:15,N,27551.0,1.14,3,
2023-04-22,NYM,@,SFG,L,4.0,7.0,9.0,14-8,2.0,0.5,Webb,Peterson,None,2:35,D,29912.0,1.16,-1,
2023-04-23,NYM,@,SFG,L,4.0,5.0,9.0,14-9,2.0,0.5,Alexander,Smith,Doval,2:37,D,27721.0,1.16,-2,
2023-04-25,NYM,Home,WSN,L,0.0,5.0,9.0,14-10,2.0,2.0,Gray,Butto,Thompson,2:33,N,20507.0,1.16,-3,
2023-04-26,NYM,Home,WSN,L,1.0,4.0,9.0,14-11,2.0,3.0,Gore,Senga,Finnegan,2:53,N,20191.0,1.19,-4,
2023-04-27,NYM,Home,WSN,W,9.0,8.0,9.0,15-11,2.0,2.0,Robertson,Thompson,None,2:47,N,20726.0,1.16,1,
2023-04-28,NYM,Home,ATL,L,0.0,4.0,5.0,15-12,2.0,3.0,Fried,Peterson,None,1:23,N,29240.0,1.34,-1,
2023-05-01,NYM,Home,ATL,L,8.0,9.0,9.0,15-13,2.0,3.0,Strider,Reyes,Minter,2:53,D,,1.19,-2,
2023-05-01,NYM,Home,ATL,W,5.0,3.0,9.0,16-13,2.0,3.0,Smith,Morton,Robertson,2:32,D,27603.0,1.15,1,
2023-05-03,NYM,@,DET,L,5.0,6.0,9.0,16-14,2.0,5.0,Alexander,Ottavino,Lange,2:04,D,11363.0,1.04,-1,
2023-05-03,NYM,@,DET,L,1.0,8.0,9.0,16-15,2.0,5.0,Lorenzen,Scherzer,None,2:18,N,16734.0,1.05,-2,
2023-05-04,NYM,@,DET,L,0.0,2.0,9.0,16-16,2.0,6.0,Rodríguez,Verlander,Lange,2:06,D,18369.0,.93,-3,
2023-05-05,NYM,Home,COL,W,1.0,0.0,9.0,17-16,2.0,5.0,Senga,Senzatela,Ottavino,2:10,N,25854.0,.93,1,
2023-05-06,NYM,Home,COL,L,2.0,5.0,9.0,17-17,2.0,6.0,Gomber,Megill,Johnson,2:38,D,35692.0,1.04,-1,
2023-05-07,NYM,Home,COL,L,6.0,13.0,9.0,17-18,2.0,7.0,Suter,Yacabonis,None,3:06,D,36501.0,1.00,-2,
2023-05-09,NYM,@,CIN,L,6.0,7.0,9.0,17-19,3.0,8.0,Weaver,Peterson,Díaz,2:56,N,14065.0,.93,-3,
2023-05-10,NYM,@,CIN,W,2.0,1.0,9.0,18-19,3.0,7.0,Verlander,Greene,Robertson,2:35,N,14515.0,.88,1,
2023-05-11,NYM,@,CIN,L,0.0,5.0,9.0,18-20,4.0,7.5,Lively,Senga,Herget,2:27,D,14855.0,.94,-1,
2023-05-12,NYM,@,WSN,W,3.0,2.0,9.0,19-20,3.0,6.5,Megill,Edwards,Smith,3:10,N,31904.0,.93,1,
2023-05-13,NYM,@,WSN,L,2.0,3.0,9.0,19-21,3.0,6.5,Harvey,Leone,Finnegan,2:30,D,24336.0,1.00,-1,
2023-05-14,NYM,@,WSN,W,8.0,2.0,9.0,20-21,3.0,5.5,Scherzer,Irvin,None,2:58,D,21507.0,.99,1,
2023-05-15,NYM,@,WSN,L,3.0,10.0,9.0,20-22,4.0,6.5,Corbin,Peterson,None,2:34,D,15220.0,1.02,-1,
2023-05-16,NYM,Home,TBR,L,5.0,8.0,9.0,20-23,4.0,6.5,Chirinos,Verlander,None,2:49,N,28296.0,.86,-2,
2023-05-17,NYM,Home,TBR,W-wo,8.0,7.0,10.0,21-23,3.0,6.5,Robertson,Fairbanks,None,3:11,N,29695.0,.85,1,
2023-05-18,NYM,Home,TBR,W,3.0,2.0,9.0,22-23,3.0,6.0,Megill,Littell,Robertson,2:22,D,29946.0,.89,2,
2023-05-19,NYM,Home,CLE,W-wo,10.0,9.0,10.0,23-23,3.0,6.0,Smith,Clase,None,3:08,N,35010.0,.90,3,
2023-05-21,NYM,Home,CLE,W,5.0,4.0,9.0,24-23,2.0,5.0,Robertson,Stephan,None,2:30,D,39995.0,.99,4,
2023-05-21,NYM,Home,CLE,W,2.0,1.0,9.0,25-23,2.0,5.0,Verlander,Bieber,Raley,2:06,N,29862.0,1.05,5,
2023-05-23,NYM,@,CHC,L,2.0,7.0,9.0,25-24,2.0,4.5,Smyly,Megill,None,2:46,N,35958.0,1.16,-1,
2023-05-24,NYM,@,CHC,L,2.0,4.0,9.0,25-25,2.0,5.5,Stroman,Senga,Leiter,2:19,N,33636.0,1.10,-2,
2023-05-25,NYM,@,CHC,W,10.0,1.0,9.0,26-25,2.0,5.5,Carrasco,Hendricks,None,2:43,N,35446.0,1.04,1,
2023-05-26,NYM,@,COL,W,5.0,2.0,9.0,27-25,2.0,4.5,Scherzer,Seabold,Ottavino,2:46,N,30288.0,1.14,2,
2023-05-27,NYM,@,COL,L,7.0,10.0,9.0,27-26,2.0,4.5,Lawrence,Brigham,Johnson,2:58,N,36874.0,1.20,-1,
2023-05-28,NYM,@,COL,L,10.0,11.0,9.0,27-27,3.0,5.5,Lambert,Nogosek,None,2:57,D,47471.0,1.19,-2,
2023-05-30,NYM,Home,PHI,W,2.0,0.0,9.0,28-27,2.0,4.0,Senga,Suárez,Robertson,2:20,N,36236.0,1.14,1,
2023-05-31,NYM,Home,PHI,W,4.0,1.0,9.0,29-27,2.0,4.0,Carrasco,Nola,Robertson,2:29,N,39641.0,1.21,2,
2023-06-01,NYM,Home,PHI,W,4.0,2.0,9.0,30-27,2.0,3.5,Scherzer,Walker,Smith,2:32,D,38302.0,1.24,3,
2023-06-02,NYM,Home,TOR,L,0.0,3.0,9.0,30-28,2.0,3.5,Bassitt,Verlander,Romano,2:36,N,42637.0,1.15,-1,
2023-06-03,NYM,Home,TOR,L,1.0,2.0,9.0,30-29,3.0,4.5,Pearson,Robertson,Swanson,2:48,D,37704.0,1.13,-2,
2023-06-04,NYM,Home,TOR,L,4.0,6.0,9.0,30-30,3.0,5.5,Pearson,Leone,Romano,2:47,D,42169.0,1.07,-3,
2023-06-06,NYM,@,ATL,L,4.0,6.0,9.0,30-31,3.0,6.5,Elder,Smith,Iglesias,2:38,N,37365.0,1.19,-4,
2023-06-07,NYM,@,ATL,L,5.0,7.0,9.0,30-32,3.0,7.5,Anderson,Raley,Minter,2:54,N,40178.0,1.05,-5,
2023-06-08,NYM,@,ATL,L-wo,10.0,13.0,10.0,30-33,4.0,8.5,Iglesias,Hunter,None,3:33,N,39347.0,1.00,-6,
2023-06-09,NYM,@,PIT,L,7.0,14.0,9.0,30-34,4.0,9.5,Hill,Megill,None,2:42,N,29429.0,.84,-7,
2023-06-10,NYM,@,PIT,W,5.0,1.0,9.0,31-34,4.0,9.5,Senga,Oviedo,None,2:31,D,35290.0,.79,1,
2023-06-11,NYM,@,PIT,L,1.0,2.0,9.0,31-35,4.0,9.5,Keller,Carrasco,Bednar,2:16,D,26770.0,.85,-1,
2023-06-13,NYM,Home,NYY,L,6.0,7.0,9.0,31-36,4.0,9.5,Marinaccio,Walker,King,3:19,N,43707.0,.74,-2,
2023-06-14,NYM,Home,NYY,W-wo,4.0,3.0,10.0,32-36,4.0,10.0,Leone,Abreu,None,3:17,N,44121.0,.69,1,
2023-06-16,NYM,Home,STL,W,6.0,1.0,9.0,33-36,4.0,10.5,Megill,Mikolas,None,2:01,N,33948.0,.69,2,
2023-06-17,NYM,Home,STL,L,3.0,5.0,9.0,33-37,4.0,11.5,Wainwright,Senga,Hicks,2:42,D,39143.0,.72,-1,
2023-06-18,NYM,Home,STL,L,7.0,8.0,9.0,33-38,4.0,12.5,VerHagen,Ottavino,Hicks,3:02,D,43110.0,.62,-2,
2023-06-19,NYM,@,HOU,W,11.0,1.0,9.0,34-38,4.0,12.0,Scherzer,Brown,None,2:38,N,33185.0,.53,1,
2023-06-20,NYM,@,HOU,L,2.0,4.0,9.0,34-39,4.0,13.0,Valdez,Verlander,Pressly,2:11,N,34606.0,.58,-1,
2023-06-21,NYM,@,HOU,L,8.0,10.0,9.0,34-40,4.0,13.5,Maton,Leone,Pressly,3:32,D,38279.0,.51,-2,
2023-06-23,NYM,@,PHI,L,1.0,5.0,9.0,34-41,4.0,14.0,Walker,Senga,None,2:44,N,35093.0,.49,-3,
2023-06-24,NYM,@,PHI,W,4.0,2.0,9.0,35-41,4.0,14.0,Scherzer,Sánchez,Robertson,2:39,D,43586.0,.43,1,
2023-06-25,NYM,@,PHI,L,6.0,7.0,9.0,35-42,4.0,15.0,Hoffman,Brigham,Kimbrel,3:16,D,42901.0,.47,-1,
2023-06-26,NYM,Home,MIL,L,1.0,2.0,9.0,35-43,4.0,16.0,Rea,Smith,Williams,2:45,N,34384.0,.42,-2,
2023-06-27,NYM,Home,MIL,W,7.0,2.0,9.0,36-43,4.0,16.0,Peterson,Teherán,None,2:41,N,35295.0,.35,1,
2023-06-28,NYM,Home,MIL,L,2.0,5.0,9.0,36-44,4.0,17.0,Wilson,Hartwig,Williams,2:57,N,28440.0,.37,-1,
2023-06-29,NYM,Home,MIL,L,2.0,3.0,9.0,36-45,4.0,17.5,Houser,McFarland,Williams,2:54,N,30282.0,.30,-2,
2023-06-30,NYM,Home,SFG,L,4.0,5.0,9.0,36-46,4.0,18.5,Manaea,Robertson,Doval,2:47,N,30116.0,.25,-3,
2023-07-01,NYM,Home,SFG,W,4.0,1.0,9.0,37-46,4.0,18.5,Verlander,DeSclafani,Ottavino,2:10,D,34887.0,.21,1,
2023-07-02,NYM,Home,SFG,W,8.0,4.0,9.0,38-46,4.0,18.5,Hartwig,Wood,None,3:17,N,28473.0,.25,2,
2023-07-04,NYM,@,ARI,W,8.0,5.0,9.0,39-46,4.0,18.0,Scherzer,Castro,Robertson,3:01,D,41670.0,.31,3,
2023-07-05,NYM,@,ARI,W,2.0,1.0,9.0,40-46,4.0,18.0,Senga,Chafin,Robertson,2:37,N,18152.0,.32,4,
2023-07-06,NYM,@,ARI,W,9.0,0.0,9.0,41-46,4.0,17.5,Carrasco,Nelson,None,2:37,N,18514.0,.38,5,
2023-07-07,NYM,@,SDP,W,7.0,5.0,10.0,42-46,4.0,17.5,Smith,Cosgrove,None,3:27,N,42712.0,.41,6,
2023-07-08,NYM,@,SDP,L,1.0,3.0,9.0,42-47,4.0,18.5,Snell,Peterson,Hader,2:28,N,42647.0,.47,-1,
2023-07-09,NYM,@,SDP,L,2.0,6.0,9.0,42-48,4.0,18.5,Musgrove,Scherzer,None,2:42,D,42745.0,.39,-2,
2023-07-14,NYM,Home,LAD,L,0.0,6.0,9.0,42-49,4.0,19.5,Urías,Verlander,None,2:48,N,40503.0,.34,-3,
2023-07-15,NYM,Home,LAD,L,1.0,5.0,9.0,42-50,4.0,19.5,Graterol,Ottavino,None,2:51,N,38225.0,.28,-4,
2023-07-16,NYM,Home,LAD,W-wo,2.0,1.0,10.0,43-50,4.0,18.5,Robertson,Robertson,None,2:47,N,34805.0,.23,1,
2023-07-18,NYM,Home,CHW,W,11.0,10.0,9.0,44-50,4.0,17.5,Hartwig,Giolito,Robertson,3:28,N,37109.0,.24,2,
2023-07-19,NYM,Home,CHW,W,5.0,1.0,9.0,45-50,4.0,16.5,Verlander,Toussaint,None,2:06,N,34873.0,.26,3,
2023-07-20,NYM,Home,CHW,L,2.0,6.0,9.0,45-51,4.0,17.5,Kopech,Quintana,None,2:37,D,34751.0,.33,-1,
2023-07-21,NYM,@,BOS,W,5.0,4.0,9.0,46-51,4.0,17.5,Hartwig,Crawford,Robertson,2:57,D,37035.0,.30,1,
2023-07-22,NYM,@,BOS,L,6.0,8.0,9.0,46-52,4.0,17.5,Paxton,Scherzer,Jansen,2:39,N,36505.0,.31,-1,
2023-07-23,NYM,@,BOS,L,1.0,6.0,9.0,46-53,4.0,18.5,Murphy,Carrasco,None,2:52,N,35619.0,.32,-2,
2023-07-25,NYM,@,NYY,W,9.0,3.0,9.0,47-53,4.0,17.5,Verlander,Germán,None,3:11,N,46540.0,.30,1,
2023-07-26,NYM,@,NYY,L,1.0,3.0,9.0,47-54,4.0,17.5,Rodón,Quintana,Holmes,2:32,N,46761.0,.35,-1,
2023-07-27,NYM,Home,WSN,W,2.0,1.0,9.0,48-54,4.0,17.0,Peterson,Thompson,Raley,2:48,N,32834.0,.27,1,
2023-07-28,NYM,Home,WSN,W,5.0,1.0,9.0,49-54,4.0,17.0,Scherzer,Gore,None,2:37,N,25385.0,.33,2,
2023-07-29,NYM,Home,WSN,L,6.0,11.0,9.0,49-55,4.0,18.0,Corbin,Carrasco,None,3:04,N,30858.0,.38,-1,
2023-07-30,NYM,Home,WSN,W,5.0,2.0,9.0,50-55,4.0,18.0,Verlander,Williams,Raley,2:33,D,33861.0,.30,1,
2023-08-01,NYM,@,KCR,L-wo,6.0,7.0,10.0,50-56,4.0,18.5,Hernández,Raley,None,3:16,N,16140.0,.37,-1,
2023-08-02,NYM,@,KCR,L,0.0,4.0,9.0,50-57,4.0,19.5,Ragans,Senga,None,2:35,N,13630.0,.28,-2,
2023-08-03,NYM,@,KCR,L,2.0,9.0,9.0,50-58,4.0,20.0,Singer,Carrasco,None,2:14,D,11926.0,.26,-3,
2023-08-04,NYM,@,BAL,L,3.0,10.0,9.0,50-59,4.0,21.0,Baumann,Bickford,None,3:07,N,29550.0,.21,-4,
2023-08-05,NYM,@,BAL,L,3.0,7.0,9.0,50-60,4.0,21.0,Gibson,Megill,None,2:51,N,44326.0,.19,-5,
2023-08-06,NYM,@,BAL,L,0.0,2.0,9.0,50-61,4.0,21.0,Pérez,Quintana,Bautista,2:36,D,27100.0,.15,-6,
2023-08-07,NYM,Home,CHC,W,11.0,2.0,9.0,51-61,4.0,20.0,Senga,Smyly,None,2:46,N,29070.0,.15,1,
2023-08-08,NYM,Home,CHC,L,2.0,3.0,9.0,51-62,4.0,21.0,Taillon,Smith,Alzolay,2:29,N,29640.0,.18,-1,
2023-08-09,NYM,Home,CHC,W,4.0,3.0,9.0,52-62,4.0,21.0,Hartwig,Wesneski,Bickford,3:06,N,37527.0,.15,1,
2023-08-11,NYM,Home,ATL,L,0.0,7.0,9.0,52-63,4.0,21.5,Morton,Megill,None,2:55,N,37339.0,.14,-1,
2023-08-12,NYM,Home,ATL,L,3.0,21.0,9.0,52-64,4.0,23.5,Winans,Reyes,None,3:12,D,39859.0,.10,-2,
2023-08-12,NYM,Home,ATL,L,0.0,6.0,9.0,52-65,4.0,23.5,Strider,Quintana,None,2:53,N,30254.0,.10,-3,
2023-08-13,NYM,Home,ATL,W,7.0,6.0,9.0,53-65,4.0,22.5,Senga,Chirinos,Ottavino,3:03,N,30338.0,.05,1,
2023-08-14,NYM,Home,PIT,W,7.0,2.0,9.0,54-65,4.0,22.5,Miller,Priester,None,2:58,N,23151.0,.06,2,
2023-08-15,NYM,Home,PIT,L,4.0,7.0,9.0,54-66,4.0,23.5,Selby,Butto,Bednar,3:12,N,35439.0,.09,-1,
2023-08-16,NYM,Home,PIT,W,8.0,3.0,9.0,55-66,4.0,23.5,Megill,Oviedo,None,2:54,D,30049.0,.07,1,
2023-08-17,NYM,@,STL,W,4.0,2.0,9.0,56-66,4.0,23.0,Quintana,Wainwright,Gott,2:52,N,36155.0,.09,2,
2023-08-18,NYM,@,STL,W,7.0,1.0,9.0,57-66,4.0,23.0,Lucchesi,Thompson,None,2:43,N,42076.0,.12,3,
2023-08-19,NYM,@,STL,W,13.0,2.0,9.0,58-66,4.0,23.0,Senga,Mikolas,None,2:50,N,40303.0,.16,4,
2023-08-20,NYM,@,STL,L,3.0,7.0,9.0,58-67,4.0,23.0,Hudson,Carrasco,None,2:59,D,37470.0,.19,-1,
2023-08-21,NYM,@,ATL,W,10.0,4.0,9.0,59-67,4.0,22.0,Bickford,Winans,None,3:02,N,33216.0,.16,1,
2023-08-22,NYM,@,ATL,L,2.0,3.0,9.0,59-68,4.0,23.0,Elder,Megill,Iglesias,2:52,N,36841.0,.19,-1,
2023-08-23,NYM,@,ATL,L,0.0,7.0,9.0,59-69,4.0,24.0,Morton,Quintana,None,2:35,N,35674.0,.13,-2,
2023-08-25,NYM,Home,LAA,L,1.0,3.0,9.0,59-70,5.0,25.0,Sandoval,Senga,Estévez,3:06,N,38271.0,.08,-3,
2023-08-26,NYM,Home,LAA,L,3.0,5.0,9.0,59-71,5.0,26.0,Loup,Carrasco,Estévez,2:57,N,35890.0,.05,-4,
2023-08-27,NYM,Home,LAA,W-wo,3.0,2.0,9.0,60-71,5.0,25.0,Ottavino,López,None,2:30,D,38341.0,.04,1,
2023-08-28,NYM,Home,TEX,L,3.0,4.0,9.0,60-72,5.0,26.0,Pérez,Gott,Leclerc,2:42,N,21696.0,.03,-1,
2023-08-29,NYM,Home,TEX,L,1.0,2.0,9.0,60-73,5.0,27.0,Stratton,Smith,Chapman,2:25,N,29353.0,.02,-2,
2023-08-30,NYM,Home,TEX,W-wo,6.0,5.0,10.0,61-73,5.0,27.0,Brigham,Chapman,None,3:17,N,23849.0,.02,1,
2023-09-01,NYM,Home,SEA,W,2.0,1.0,9.0,62-73,4.0,27.5,Bickford,Muñoz,Smith,2:38,N,33340.0,.02,2,
2023-09-02,NYM,Home,SEA,L,7.0,8.0,9.0,62-74,4.0,28.5,Topa,Ottavino,None,3:10,N,31480.0,.03,-1,
2023-09-03,NYM,Home,SEA,W,6.0,3.0,9.0,63-74,4.0,27.5,Megill,Kirby,Ottavino,2:50,D,27764.0,.02,1,
2023-09-05,NYM,@,WSN,W,11.0,5.0,9.0,64-74,4.0,26.5,Quintana,Corbin,None,2:34,N,22897.0,.02,2,
2023-09-06,NYM,@,WSN,L-wo,2.0,3.0,9.0,64-75,4.0,26.5,Finnegan,Bickford,None,2:35,N,24297.0,.03,-1,
2023-09-08,NYM,@,MIN,L,2.0,5.0,9.0,64-76,4.0,28.0,Thielbar,Reid-Foley,Durán,2:34,N,26154.0,.02,-2,
2023-09-09,NYM,@,MIN,L,4.0,8.0,9.0,64-77,4.0,28.0,Maeda,Peterson,None,2:38,D,30673.0,.01,-3,
2023-09-10,NYM,@,MIN,W,2.0,0.0,9.0,65-77,4.0,28.0,Raley,Jax,Ottavino,2:46,D,22890.0,.00,1,
2023-09-11,NYM,Home,ARI,L,3.0,4.0,9.0,65-78,4.0,28.5,Ginkel,Smith,Sewald,2:50,N,25230.0,.00,-1,
2023-09-12,NYM,Home,ARI,W,7.0,4.0,9.0,66-78,4.0,28.5,Butto,Nelson,Ottavino,2:53,N,33506.0,.00,1,
2023-09-13,NYM,Home,ARI,W,7.0,1.0,9.0,67-78,4.0,28.5,Lucchesi,Gallen,None,2:45,N,22026.0,.01,2,
2023-09-14,NYM,Home,ARI,W,11.0,1.0,9.0,68-78,4.0,28.0,Senga,Kelly,None,2:38,D,22879.0,.00,3,
2023-09-15,NYM,Home,CIN,L,3.0,5.0,9.0,68-79,4.0,28.0,Sims,Hartwig,Díaz,2:53,N,27811.0,.01,-1,
