Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
2024-07-05,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-07-06,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-07-07,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-07-08,ATL,@,ARI,,,,,,,,,,,,,,,,
2024-07-09,ATL,@,ARI,,,,,,,,,,,,,,,,
2024-07-10,ATL,@,ARI,,,,,,,,,,,,,,,,
2024-07-11,ATL,@,ARI,,,,,,,,,,,,,,,,
2024-07-12,ATL,@,SDP,,,,,,,,,,,,,,,,
2024-07-13,ATL,@,SDP,,,,,,,,,,,,,,,,
2024-07-14,ATL,@,SDP,,,,,,,,,,,,,,,,
2024-07-19,ATL,Home,STL,,,,,,,,,,,,,,,,
2024-07-20,ATL,Home,STL,,,,,,,,,,,,,,,,
2024-07-21,ATL,Home,STL,,,,,,,,,,,,,,,,
2024-07-22,ATL,Home,CIN,,,,,,,,,,,,,,,,
2024-07-23,ATL,Home,CIN,,,,,,,,,,,,,,,,
2024-07-24,ATL,Home,CIN,,,,,,,,,,,,,,,,
2024-07-25,ATL,@,NYM,,,,,,,,,,,,,,,,
2024-07-26,ATL,@,NYM,,,,,,,,,,,,,,,,
2024-07-27,ATL,@,NYM,,,,,,,,,,,,,,,,
2024-07-28,ATL,@,NYM,,,,,,,,,,,,,,,,
2024-07-29,ATL,@,MIL,,,,,,,,,,,,,,,,
2024-07-30,ATL,@,MIL,,,,,,,,,,,,,,,,
2024-07-31,ATL,@,MIL,,,,,,,,,,,,,,,,
2024-08-01,ATL,Home,MIA,,,,,,,,,,,,,,,,
2024-08-02,ATL,Home,MIA,,,,,,,,,,,,,,,,
2024-08-03,ATL,Home,MIA,,,,,,,,,,,,,,,,
2024-08-04,ATL,Home,MIA,,,,,,,,,,,,,,,,
2024-08-06,ATL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-07,ATL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-08,ATL,Home,MIL,,,,,,,,,,,,,,,,
2024-08-09,ATL,@,COL,,,,,,,,,,,,,,,,
2024-08-10,ATL,@,COL,,,,,,,,,,,,,,,,
2024-08-11,ATL,@,COL,,,,,,,,,,,,,,,,
2024-08-12,ATL,@,SFG,,,,,,,,,,,,,,,,
2024-08-13,ATL,@,SFG,,,,,,,,,,,,,,,,
2024-08-14,ATL,@,SFG,,,,,,,,,,,,,,,,
2024-08-15,ATL,@,SFG,,,,,,,,,,,,,,,,
2024-08-16,ATL,@,LAA,,,,,,,,,,,,,,,,
2024-08-17,ATL,@,LAA,,,,,,,,,,,,,,,,
2024-08-18,ATL,@,LAA,,,,,,,,,,,,,,,,
2024-08-20,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-08-21,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-08-22,ATL,Home,PHI,,,,,,,,,,,,,,,,
2024-08-23,ATL,Home,WSN,,,,,,,,,,,,,,,,
2024-08-24,ATL,Home,WSN,,,,,,,,,,,,,,,,
2024-08-25,ATL,Home,WSN,,,,,,,,,,,,,,,,
2024-08-26,ATL,@,MIN,,,,,,,,,,,,,,,,
2024-08-27,ATL,@,MIN,,,,,,,,,,,,,,,,
2024-08-28,ATL,@,MIN,,,,,,,,,,,,,,,,
2024-08-29,ATL,@,PHI,,,,,,,,,,,,,,,,
2024-08-30,ATL,@,PHI,,,,,,,,,,,,,,,,
2024-08-31,ATL,@,PHI,,,,,,,,,,,,,,,,
2024-09-01,ATL,@,PHI,,,,,,,,,,,,,,,,
2024-09-03,ATL,Home,COL,,,,,,,,,,,,,,,,
2024-09-04,ATL,Home,COL,,,,,,,,,,,,,,,,
2024-09-05,ATL,Home,COL,,,,,,,,,,,,,,,,
2024-09-06,ATL,Home,TOR,,,,,,,,,,,,,,,,
2024-09-07,ATL,Home,TOR,,,,,,,,,,,,,,,,
2024-09-08,ATL,Home,TOR,,,,,,,,,,,,,,,,
2024-09-10,ATL,@,WSN,,,,,,,,,,,,,,,,
2024-09-11,ATL,@,WSN,,,,,,,,,,,,,,,,
2024-09-13,ATL,Home,LAD,,,,,,,,,,,,,,,,
2024-09-14,ATL,Home,LAD,,,,,,,,,,,,,,,,
2024-09-15,ATL,Home,LAD,,,,,,,,,,,,,,,,
2024-09-16,ATL,Home,LAD,,,,,,,,,,,,,,,,
2024-09-17,ATL,@,CIN,,,,,,,,,,,,,,,,
2024-09-18,ATL,@,CIN,,,,,,,,,,,,,,,,
2024-09-19,ATL,@,CIN,,,,,,,,,,,,,,,,
2024-09-20,ATL,@,MIA,,,,,,,,,,,,,,,,
2024-09-21,ATL,@,MIA,,,,,,,,,,,,,,,,
2024-09-22,ATL,@,MIA,,,,,,,,,,,,,,,,
2024-09-24,ATL,Home,NYM,,,,,,,,,,,,,,,,
2024-09-25,ATL,Home,NYM,,,,,,,,,,,,,,,,
2024-09-26,ATL,Home,NYM,,,,,,,,,,,,,,,,
2024-09-27,ATL,Home,KCR,,,,,,,,,,,,,,,,
2024-09-28,ATL,Home,KCR,,,,,,,,,,,,,,,,
2024-09-29,ATL,Home,KCR,,,,,,,,,,,,,,,,
2024-03-28,BAL,Home,LAA,W,11.0,3.0,9.0,1-0,1.0,Tied,Burnes,Sandoval,None,2:43,D,45029.0,.95,1.0,
2024-03-30,BAL,Home,LAA,W,13.0,4.0,9.0,2-0,2.0,0.5,Rodriguez,Canning,None,2:55,D,28420.0,.98,2.0,
2024-03-31,BAL,Home,LAA,L,1.0,4.0,9.0,2-1,2.0,1.5,Detmers,Wells,Estévez,2:19,D,20576.0,1.01,-1.0,
2024-04-01,BAL,Home,KCR,W-wo,6.0,4.0,9.0,3-1,2.0,1.5,Kimbrel,Anderson,None,2:35,N,12666.0,.94,1.0,
2024-04-02,BAL,Home,KCR,L,1.0,4.0,9.0,3-2,3.0,1.5,Marsh,Irvin,Smith,2:17,N,9404.0,1.00,-1.0,
2024-04-03,BAL,Home,KCR,W-wo,4.0,3.0,9.0,4-2,3.0,1.5,Cano,Smith,None,2:35,D,11488.0,.93,1.0,
2024-04-05,BAL,@,PIT,W,5.0,2.0,9.0,5-2,3.0,0.5,Rodriguez,Jones,Kimbrel,2:23,D,38400.0,.93,2.0,
2024-04-06,BAL,@,PIT,L-wo,4.0,5.0,11.0,5-3,3.0,1.5,Fleming,Heasley,None,3:24,D,24089.0,.98,-1.0,
2024-04-07,BAL,@,PIT,L-wo,2.0,3.0,9.0,5-4,3.0,2.5,Hernandez,Cano,None,2:11,D,20652.0,.92,-2.0,
2024-04-09,BAL,@,BOS,W,7.0,1.0,9.0,6-4,3.0,3.0,Burnes,Bello,None,2:40,D,36093.0,.98,1.0,
2024-04-10,BAL,@,BOS,W,7.0,5.0,9.0,7-4,2.0,2.0,Baumann,Martin,Kimbrel,2:41,N,27936.0,1.02,2.0,
2024-04-11,BAL,@,BOS,W,9.0,4.0,10.0,8-4,2.0,1.5,Kimbrel,Campbell,None,3:16,N,26230.0,1.10,3.0,
2024-04-12,BAL,Home,MIL,L,1.0,11.0,9.0,8-5,2.0,2.0,Peralta,Wells,None,2:46,N,32205.0,1.03,-1.0,
2024-04-13,BAL,Home,MIL,L,5.0,11.0,9.0,8-6,2.0,3.5,Peguero,Kremer,None,3:00,D,24327.0,.96,-2.0,
2024-04-14,BAL,Home,MIL,W,6.0,4.0,9.0,9-6,2.0,2.5,Cano,Uribe,Kimbrel,2:43,D,35085.0,.94,1.0,
2024-04-15,BAL,Home,MIN,W,7.0,4.0,9.0,10-6,2.0,1.5,Tate,Varland,Kimbrel,2:34,N,14611.0,1.05,2.0,
2024-04-16,BAL,Home,MIN,W,11.0,3.0,9.0,11-6,2.0,0.5,Rodriguez,Paddack,None,2:34,N,18108.0,1.08,3.0,
2024-04-17,BAL,Home,MIN,W-wo,4.0,2.0,9.0,12-6,2.0,0.5,Kimbrel,Jax,None,2:36,D,15860.0,1.07,4.0,
2024-04-19,BAL,@,KCR,L,4.0,9.0,9.0,12-7,2.0,1.5,Marsh,Kremer,None,2:42,N,17073.0,1.14,-1.0,
2024-04-20,BAL,@,KCR,W,9.0,7.0,9.0,13-7,2.0,0.5,Burnes,Ragans,Kimbrel,3:04,N,23118.0,1.12,1.0,
2024-04-21,BAL,@,KCR,W,5.0,0.0,9.0,14-7,2.0,0.5,Irvin,Lugo,None,2:41,D,18044.0,1.17,2.0,
2024-04-22,BAL,@,LAA,W,4.0,2.0,9.0,15-7,1.0,up 0.5,Suárez,Detmers,Kimbrel,2:36,N,26081.0,1.14,3.0,
2024-04-23,BAL,@,LAA,L,4.0,7.0,9.0,15-8,2.0,0.5,Canning,Rodriguez,Estévez,2:45,N,22803.0,1.15,-1.0,
2024-04-24,BAL,@,LAA,W,6.0,5.0,9.0,16-8,2.0,0.5,Kremer,Anderson,Kimbrel,2:57,D,19557.0,1.14,1.0,
2024-04-26,BAL,Home,OAK,L,2.0,3.0,10.0,16-9,1.0,Tied,Spence,Webb,Miller,3:00,N,22965.0,1.20,-1.0,
2024-04-27,BAL,Home,OAK,W,7.0,0.0,9.0,17-9,1.0,Tied,Irvin,Sears,None,2:10,D,28364.0,1.16,1.0,
2024-04-28,BAL,Home,OAK,L,6.0,7.0,9.0,17-10,2.0,1.0,McFarland,Kimbrel,Erceg,2:53,D,40887.0,1.19,-1.0,
2024-04-29,BAL,Home,NYY,W,2.0,0.0,9.0,18-10,1.0,Tied,Rodriguez,Schmidt,Coulombe,2:30,N,23184.0,1.34,1.0,
2024-04-30,BAL,Home,NYY,W,4.0,2.0,9.0,19-10,1.0,up 1.0,Kremer,Cortés,Webb,2:19,N,21949.0,1.32,2.0,
2024-05-01,BAL,Home,NYY,L,0.0,2.0,9.0,19-11,1.0,Tied,Gil,Burnes,Holmes,2:29,N,24180.0,1.38,-1.0,
2024-05-02,BAL,Home,NYY,W,7.0,2.0,9.0,20-11,1.0,up 1.0,Akin,Rodón,None,2:39,D,27299.0,1.38,1.0,
2024-05-03,BAL,@,CIN,W,3.0,0.0,9.0,21-11,1.0,up 1.0,Irvin,Pagán,Kimbrel,2:34,N,25861.0,1.19,2.0,
2024-05-04,BAL,@,CIN,W,2.0,1.0,9.0,22-11,1.0,up 1.0,Means,Abbott,Cano,2:22,N,33202.0,1.20,3.0,
2024-05-05,BAL,@,CIN,W,11.0,1.0,9.0,23-11,1.0,up 1.0,Kremer,Lodolo,None,2:37,D,31514.0,1.20,4.0,
2024-05-07,BAL,@,WSN,L,0.0,3.0,9.0,23-12,1.0,Tied,Williams,Burnes,Finnegan,2:19,N,29542.0,1.20,-1.0,
2024-05-08,BAL,@,WSN,W,7.0,6.0,12.0,24-12,1.0,Tied,Suárez,Weems,Webb,3:35,N,34078.0,1.17,1.0,
2024-05-10,BAL,Home,ARI,W,4.0,2.0,9.0,25-12,1.0,up 0.5,Irvin,Pfaadt,Cano,2:34,N,27703.0,1.20,2.0,
2024-05-11,BAL,Home,ARI,W-wo,5.0,4.0,11.0,26-12,1.0,up 1.5,Kimbrel,Jarvis,None,3:11,D,27882.0,1.15,3.0,
2024-05-12,BAL,Home,ARI,L,2.0,9.0,9.0,26-13,1.0,up 0.5,Gallen,Kremer,None,2:43,D,31448.0,1.16,-1.0,
2024-05-13,BAL,Home,TOR,L,2.0,3.0,10.0,26-14,1.0,Tied,Romano,Webb,None,2:42,N,24358.0,1.24,-2.0,
2024-05-15,BAL,Home,TOR,W-wo,3.0,2.0,9.0,27-14,2.0,0.5,Coulombe,Romano,None,3:05,D,29578.0,1.27,1.0,
2024-05-17,BAL,Home,SEA,W,9.0,2.0,9.0,28-14,2.0,1.0,Means,Miller,None,2:31,N,38882.0,1.22,2.0,
2024-05-18,BAL,Home,SEA,L,3.0,4.0,9.0,28-15,2.0,2.0,Stanek,Cano,Muñoz,2:45,D,19286.0,1.18,-1.0,
2024-05-19,BAL,Home,SEA,W,6.0,3.0,9.0,29-15,2.0,2.0,Burnes,Kirby,Kimbrel,2:27,D,30494.0,1.18,1.0,
2024-05-20,BAL,@,STL,L,3.0,6.0,9.0,29-16,2.0,2.0,Gray,Kremer,Helsley,2:49,N,35598.0,1.13,-1.0,
2024-05-21,BAL,@,STL,L,1.0,3.0,9.0,29-17,2.0,2.0,Lynn,Webb,Helsley,2:08,D,32582.0,--,,
2024-05-22,BAL,@,STL,L,4.0,5.0,9.0,29-18,2.0,3.0,King,Irvin,Fernandez,2:32,D,33324.0,1.22,-3.0,
2024-05-23,BAL,@,CHW,W,8.0,6.0,9.0,30-18,2.0,3.0,Rodriguez,Clevinger,Kimbrel,3:09,N,15843.0,1.16,1.0,
2024-05-24,BAL,@,CHW,W,6.0,4.0,9.0,31-18,2.0,3.0,Cano,Brebbia,Kimbrel,2:57,N,18831.0,1.15,2.0,
2024-05-25,BAL,@,CHW,W,5.0,3.0,9.0,32-18,2.0,3.0,Tate,Kopech,Pérez,2:51,D,22283.0,1.12,3.0,
2024-05-26,BAL,@,CHW,W,4.0,1.0,9.0,33-18,2.0,2.0,Bradish,Crochet,Kimbrel,2:31,D,14992.0,1.11,4.0,
2024-05-27,BAL,Home,BOS,W,11.0,3.0,9.0,34-18,2.0,1.5,Irvin,Criswell,None,2:31,D,40951.0,1.19,5.0,
2024-05-28,BAL,Home,BOS,L,3.0,8.0,9.0,34-19,2.0,1.5,Bello,Rodriguez,None,2:44,N,17970.0,1.19,-1.0,
2024-05-29,BAL,Home,BOS,W,6.0,1.0,9.0,35-19,2.0,1.5,Burnes,Crawford,None,2:26,N,18857.0,1.27,1.0,
2024-05-31,BAL,Home,TBR,W,3.0,1.0,9.0,36-19,2.0,2.0,Pérez,Lovelady,Kimbrel,2:55,N,27364.0,1.19,2.0,
2024-06-01,BAL,Home,TBR,W,9.0,5.0,9.0,37-19,2.0,2.0,Webb,Bradley,None,2:47,D,36958.0,1.11,3.0,
2024-06-02,BAL,Home,TBR,L,3.0,4.0,9.0,37-20,2.0,3.0,Armstrong,Tate,Fairbanks,2:44,D,32463.0,1.09,-1.0,
2024-06-03,BAL,@,TOR,W,7.0,2.0,9.0,38-20,2.0,2.5,Rodriguez,Gausman,None,2:30,N,23842.0,1.09,1.0,
2024-06-04,BAL,@,TOR,W,10.0,1.0,9.0,39-20,2.0,2.5,Burnes,Cabrera,None,2:39,N,28816.0,1.13,2.0,
2024-06-05,BAL,@,TOR,L-wo,2.0,3.0,9.0,39-21,2.0,3.5,García,Kimbrel,None,2:32,N,27929.0,1.07,-1.0,
2024-06-06,BAL,@,TOR,L,5.0,6.0,9.0,39-22,2.0,4.5,Kikuchi,Povich,García,2:26,D,39215.0,1.03,-2.0,
2024-06-07,BAL,@,TBR,W,6.0,3.0,9.0,40-22,2.0,3.5,Irvin,Civale,Kimbrel,2:35,N,17882.0,1.06,1.0,
2024-06-08,BAL,@,TBR,W,5.0,0.0,9.0,41-22,2.0,2.5,Bradish,Bradley,None,2:48,D,20485.0,1.05,2.0,
2024-06-09,BAL,@,TBR,,,,,,,,,,,,,,,,
2024-06-10,BAL,@,TBR,,,,,,,,,,,,,,,,
2024-06-11,BAL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-12,BAL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-13,BAL,Home,ATL,,,,,,,,,,,,,,,,
2024-06-14,BAL,Home,PHI,,,,,,,,,,,,,,,,
2024-06-15,BAL,Home,PHI,,,,,,,,,,,,,,,,
2024-06-16,BAL,Home,PHI,,,,,,,,,,,,,,,,
2024-06-18,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-06-19,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-06-20,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-06-21,BAL,@,HOU,,,,,,,,,,,,,,,,
2024-06-22,BAL,@,HOU,,,,,,,,,,,,,,,,
2024-06-23,BAL,@,HOU,,,,,,,,,,,,,,,,
2024-06-24,BAL,Home,CLE,,,,,,,,,,,,,,,,
2024-06-25,BAL,Home,CLE,,,,,,,,,,,,,,,,
2024-06-26,BAL,Home,CLE,,,,,,,,,,,,,,,,
2024-06-27,BAL,Home,TEX,,,,,,,,,,,,,,,,
2024-06-28,BAL,Home,TEX,,,,,,,,,,,,,,,,
2024-06-29,BAL,Home,TEX,,,,,,,,,,,,,,,,
2024-06-30,BAL,Home,TEX,,,,,,,,,,,,,,,,
2024-07-02,BAL,@,SEA,,,,,,,,,,,,,,,,
2024-07-03,BAL,@,SEA,,,,,,,,,,,,,,,,
2024-07-04,BAL,@,SEA,,,,,,,,,,,,,,,,
2024-07-05,BAL,@,OAK,,,,,,,,,,,,,,,,
2024-07-06,BAL,@,OAK,,,,,,,,,,,,,,,,
2024-07-07,BAL,@,OAK,,,,,,,,,,,,,,,,
2024-07-09,BAL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-10,BAL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-11,BAL,Home,CHC,,,,,,,,,,,,,,,,
2024-07-12,BAL,Home,NYY,,,,,,,,,,,,,,,,
2024-07-13,BAL,Home,NYY,,,,,,,,,,,,,,,,
2024-07-14,BAL,Home,NYY,,,,,,,,,,,,,,,,
2024-07-19,BAL,@,TEX,,,,,,,,,,,,,,,,
2024-07-20,BAL,@,TEX,,,,,,,,,,,,,,,,
2024-07-21,BAL,@,TEX,,,,,,,,,,,,,,,,
2024-07-23,BAL,@,MIA,,,,,,,,,,,,,,,,
2024-07-24,BAL,@,MIA,,,,,,,,,,,,,,,,
2024-07-25,BAL,@,MIA,,,,,,,,,,,,,,,,
2024-07-26,BAL,Home,SDP,,,,,,,,,,,,,,,,
2024-07-27,BAL,Home,SDP,,,,,,,,,,,,,,,,
2024-07-28,BAL,Home,SDP,,,,,,,,,,,,,,,,
2024-07-29,BAL,Home,TOR,,,,,,,,,,,,,,,,
2024-07-29,BAL,Home,TOR,,,,,,,,,,,,,,,,
2024-07-30,BAL,Home,TOR,,,,,,,,,,,,,,,,
2024-07-31,BAL,Home,TOR,,,,,,,,,,,,,,,,
2024-08-01,BAL,@,CLE,,,,,,,,,,,,,,,,
2024-08-02,BAL,@,CLE,,,,,,,,,,,,,,,,
2024-08-03,BAL,@,CLE,,,,,,,,,,,,,,,,
2024-08-04,BAL,@,CLE,,,,,,,,,,,,,,,,
2024-08-06,BAL,@,TOR,,,,,,,,,,,,,,,,
2024-08-07,BAL,@,TOR,,,,,,,,,,,,,,,,
2024-08-08,BAL,@,TOR,,,,,,,,,,,,,,,,
2024-08-09,BAL,@,TBR,,,,,,,,,,,,,,,,
2024-08-10,BAL,@,TBR,,,,,,,,,,,,,,,,
2024-08-11,BAL,@,TBR,,,,,,,,,,,,,,,,
2024-08-13,BAL,Home,WSN,,,,,,,,,,,,,,,,
2024-08-14,BAL,Home,WSN,,,,,,,,,,,,,,,,
2024-08-15,BAL,Home,BOS,,,,,,,,,,,,,,,,
2024-08-16,BAL,Home,BOS,,,,,,,,,,,,,,,,
2024-08-17,BAL,Home,BOS,,,,,,,,,,,,,,,,
2024-08-18,BAL,Home,BOS,,,,,,,,,,,,,,,,
2024-08-19,BAL,@,NYM,,,,,,,,,,,,,,,,
2024-08-20,BAL,@,NYM,,,,,,,,,,,,,,,,
2024-08-21,BAL,@,NYM,,,,,,,,,,,,,,,,
2024-08-22,BAL,Home,HOU,,,,,,,,,,,,,,,,
2024-08-23,BAL,Home,HOU,,,,,,,,,,,,,,,,
2024-08-24,BAL,Home,HOU,,,,,,,,,,,,,,,,
2024-08-25,BAL,Home,HOU,,,,,,,,,,,,,,,,
2024-08-27,BAL,@,LAD,,,,,,,,,,,,,,,,
2024-08-28,BAL,@,LAD,,,,,,,,,,,,,,,,
2024-08-29,BAL,@,LAD,,,,,,,,,,,,,,,,
2024-08-30,BAL,@,COL,,,,,,,,,,,,,,,,
2024-08-31,BAL,@,COL,,,,,,,,,,,,,,,,
2024-09-01,BAL,@,COL,,,,,,,,,,,,,,,,
2024-09-02,BAL,Home,CHW,,,,,,,,,,,,,,,,
2024-09-03,BAL,Home,CHW,,,,,,,,,,,,,,,,
2024-09-04,BAL,Home,CHW,,,,,,,,,,,,,,,,
2024-09-06,BAL,Home,TBR,,,,,,,,,,,,,,,,
2024-09-07,BAL,Home,TBR,,,,,,,,,,,,,,,,
2024-09-08,BAL,Home,TBR,,,,,,,,,,,,,,,,
2024-09-09,BAL,@,BOS,,,,,,,,,,,,,,,,
2024-09-10,BAL,@,BOS,,,,,,,,,,,,,,,,
2024-09-11,BAL,@,BOS,,,,,,,,,,,,,,,,
2024-09-13,BAL,@,DET,,,,,,,,,,,,,,,,
2024-09-14,BAL,@,DET,,,,,,,,,,,,,,,,
2024-09-15,BAL,@,DET,,,,,,,,,,,,,,,,
2024-09-17,BAL,Home,SFG,,,,,,,,,,,,,,,,
2024-09-18,BAL,Home,SFG,,,,,,,,,,,,,,,,
2024-09-19,BAL,Home,SFG,,,,,,,,,,,,,,,,
2024-09-20,BAL,Home,DET,,,,,,,,,,,,,,,,
2024-09-21,BAL,Home,DET,,,,,,,,,,,,,,,,
2024-09-22,BAL,Home,DET,,,,,,,,,,,,,,,,
2024-09-24,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-09-25,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-09-26,BAL,@,NYY,,,,,,,,,,,,,,,,
2024-09-27,BAL,@,MIN,,,,,,,,,,,,,,,,
2024-09-28,BAL,@,MIN,,,,,,,,,,,,,,,,
2024-09-29,BAL,@,MIN,,,,,,,,,,,,,,,,
2024-03-28,BOS,@,SEA,W,6.0,4.0,9.0,1-0,1.0,Tied,Bello,Castillo,Jansen,2:45,N,45337.0,.93,1.0,
2024-03-29,BOS,@,SEA,L,0.0,1.0,9.0,1-1,3.0,1.0,Kirby,Pivetta,Muñoz,2:24,N,30013.0,.99,-1.0,
2024-03-30,BOS,@,SEA,L-wo,3.0,4.0,10.0,1-2,4.0,2.0,Saucedo,Rodríguez,None,2:46,N,32149.0,.94,-2.0,
2024-03-31,BOS,@,SEA,W,5.0,1.0,9.0,2-2,3.0,2.0,Whitlock,Miller,Slaten,2:32,D,29331.0,.89,1.0,
2024-04-01,BOS,@,OAK,W,9.0,0.0,9.0,3-2,3.0,2.0,Houck,Boyle,Anderson,2:31,N,6618.0,.98,2.0,
2024-04-02,BOS,@,OAK,W,5.0,4.0,11.0,4-2,2.0,1.0,Winckowski,Spence,None,3:04,N,5112.0,.97,3.0,
2024-04-03,BOS,@,OAK,W,1.0,0.0,9.0,5-2,2.0,1.0,Pivetta,Stripling,Jansen,2:21,D,6436.0,1.02,4.0,
2024-04-05,BOS,@,LAA,W,8.0,6.0,9.0,6-2,1.0,Tied,Martin,Soriano,Jansen,3:11,N,44714.0,1.07,5.0,
2024-04-06,BOS,@,LAA,L,1.0,2.0,9.0,6-3,2.0,1.0,Detmers,Weissert,Estévez,2:42,N,44485.0,1.10,-1.0,
2024-04-07,BOS,@,LAA,W,12.0,2.0,9.0,7-3,2.0,1.0,Houck,Silseth,Anderson,2:56,D,38917.0,1.11,1.0,
2024-04-09,BOS,Home,BAL,L,1.0,7.0,9.0,7-4,2.0,2.5,Burnes,Bello,None,2:40,D,36093.0,1.15,-1.0,
2024-04-10,BOS,Home,BAL,L,5.0,7.0,9.0,7-5,3.0,2.5,Baumann,Martin,Kimbrel,2:41,N,27936.0,1.08,-2.0,
2024-04-11,BOS,Home,BAL,L,4.0,9.0,10.0,7-6,3.0,3.0,Kimbrel,Campbell,None,3:16,N,26230.0,1.09,-3.0,
2024-04-12,BOS,Home,LAA,L,0.0,7.0,9.0,7-7,4.0,3.5,Detmers,Houck,None,2:20,N,26106.0,.98,-4.0,
2024-04-13,BOS,Home,LAA,W,7.0,2.0,9.0,8-7,3.0,4.0,Weissert,Canning,None,2:28,D,31878.0,.92,1.0,
2024-04-14,BOS,Home,LAA,W,5.0,4.0,9.0,9-7,3.0,3.0,Bello,Anderson,Jansen,2:55,D,30792.0,.99,2.0,
2024-04-15,BOS,Home,CLE,L,0.0,6.0,9.0,9-8,3.0,3.0,Herrin,Bernardino,None,2:45,D,33008.0,.96,-1.0,
2024-04-16,BOS,Home,CLE,L,7.0,10.0,11.0,9-9,5.0,3.0,Clase,Winckowski,Barlow,3:37,N,30133.0,.98,-2.0,
2024-04-17,BOS,Home,CLE,W,2.0,0.0,9.0,10-9,3.0,3.0,Houck,Lively,None,1:49,N,32024.0,.90,1.0,
2024-04-18,BOS,Home,CLE,L,4.0,5.0,9.0,10-10,5.0,3.5,Carrasco,Criswell,Clase,2:39,D,35494.0,.97,-1.0,
2024-04-19,BOS,@,PIT,W,8.0,1.0,9.0,11-10,4.0,3.5,Bello,Priester,None,2:22,N,17959.0,.88,1.0,
2024-04-20,BOS,@,PIT,W,4.0,2.0,9.0,12-10,4.0,2.5,Crawford,Keller,Jansen,2:48,D,26025.0,.91,2.0,
2024-04-21,BOS,@,PIT,W,6.0,1.0,9.0,13-10,3.0,2.5,Slaten,Pérez,None,2:52,D,18814.0,.94,3.0,
2024-04-23,BOS,@,CLE,L,1.0,4.0,9.0,13-11,3.0,3.0,Barlow,Houck,Clase,2:18,N,13543.0,1.01,-1.0,
2024-04-24,BOS,@,CLE,W,8.0,0.0,9.0,14-11,3.0,3.0,Criswell,Carrasco,None,2:28,N,13916.0,.98,1.0,
2024-04-25,BOS,@,CLE,L,4.0,6.0,9.0,14-12,3.0,3.0,Gaddis,Anderson,Clase,2:49,D,16082.0,1.07,-1.0,
2024-04-26,BOS,Home,CHC,L,1.0,7.0,9.0,14-13,3.0,3.0,Imanaga,Crawford,None,2:34,N,31801.0,.94,-2.0,
2024-04-27,BOS,Home,CHC,W,17.0,0.0,9.0,15-13,3.0,3.0,Slaten,Brown,None,2:40,D,35169.0,.94,1.0,
2024-04-28,BOS,Home,CHC,W-wo,5.0,4.0,9.0,16-13,3.0,3.0,Jansen,Leiter,None,2:34,N,32052.0,.97,2.0,
2024-04-30,BOS,Home,SFG,W,4.0,0.0,9.0,17-13,3.0,2.5,Criswell,Webb,None,2:32,N,30027.0,1.00,3.0,
2024-05-01,BOS,Home,SFG,W,6.0,2.0,9.0,18-13,3.0,1.5,Crawford,Jefferies,None,2:14,N,30787.0,1.01,4.0,
2024-05-02,BOS,Home,SFG,L,1.0,3.0,9.0,18-14,3.0,2.5,Walker,Kelly,Doval,2:21,D,30065.0,1.08,-1.0,
2024-05-03,BOS,@,MIN,L,2.0,5.0,9.0,18-15,3.0,3.5,Paddack,Houck,Durán,2:21,N,24488.0,1.11,-2.0,
2024-05-04,BOS,@,MIN,L,1.0,3.0,9.0,18-16,3.0,4.5,López,Booser,Sands,2:34,D,23587.0,1.07,-3.0,
2024-05-05,BOS,@,MIN,W,9.0,2.0,9.0,19-16,3.0,4.5,Bernardino,Ryan,None,2:50,D,29638.0,1.00,1.0,
2024-05-07,BOS,@,ATL,L,2.0,4.0,9.0,19-17,3.0,4.5,Jiménez,Slaten,Iglesias,2:31,N,38142.0,.93,-1.0,
2024-05-08,BOS,@,ATL,L,0.0,5.0,9.0,19-18,3.0,5.5,Sale,Pivetta,None,2:21,N,37015.0,.89,-2.0,
2024-05-10,BOS,Home,WSN,L,1.0,5.0,9.0,19-19,3.0,6.5,Corbin,Houck,None,2:26,N,31313.0,.86,-3.0,
2024-05-11,BOS,Home,WSN,W,4.0,2.0,9.0,20-19,3.0,6.5,Martin,Garcia,Jansen,2:13,D,30995.0,.81,1.0,
2024-05-12,BOS,Home,WSN,W,3.0,2.0,9.0,21-19,3.0,5.5,Bello,Gore,Jansen,2:31,D,29250.0,.80,2.0,
